,client_code,2018-12-31T00:00:00.000000000,2019-01-31T00:00:00.000000000,2019-02-28T00:00:00.000000000,2019-03-31T00:00:00.000000000,2019-04-30T00:00:00.000000000,2019-05-31T00:00:00.000000000,2019-06-30T00:00:00.000000000,2019-07-31T00:00:00.000000000,2019-08-31T00:00:00.000000000,2019-09-01T00:00:00.000000000,2019-10-01T00:00:00.000000000,2019-11-01T00:00:00.000000000,2019-12-01T00:00:00.000000000,2020-01-01T00:00:00.000000000
C114464,C114464,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
C113470,C113470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145107,C145107,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0
C104722,C104722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115298,C115298,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
C146946,C146946,,,,,,,0,0,0,0,0,0,-1,-1
C147135,C147135,,,,,,,0,0,0,0,0,0,0,0
C104435,C104435,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C106945,C106945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103190,C103190,0,0,0,0,0,0,0,0,0,HEALTH5,HEALTH5,HEALTH5,HEALTH5,HEALTH5
C112161,C112161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146034,C146034,,,,,,0,0,0,0,0,-1,-1,-1,-1
C110190,C110190,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C146294,C146294,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0
C145832,C145832,,,,,,0,0,0,0,0,0,0,-1,0
C104832,C104832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C154189,C154189,,,,,,,,,,,,,,
C150058,C150058,,,,,,,,,,,,0,0,0
C148056,C148056,,,,,,,,0,0,0,0,0,-1,-1
C116671,C116671,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
C144128,C144128,,,,,0,0,0,0,0,0,-1,-1,-1,-1
C110608,C110608,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
C148871,C148871,,,,,,,,,0,0,0,-1,-1,-1
C104528,C104528,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
C117245,C117245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149912,C149912,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1
C100545,C100545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109003,C109003,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C105597,C105597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101944,C101944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101894,C101894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116677,C116677,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C107836,C107836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119074,C119074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106433,C106433,,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C112605,C112605,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0
C100321,C100321,,0,0,0,0,0,0,0,0,0,0,0,0,0
C146038,C146038,,,,,,0,0,0,0,0,0,0,0,0
C103066,C103066,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C148025,C148025,,,,,,,,0,0,0,0,0,0,0
C108377,C108377,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C111754,C111754,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C119409,C119409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104762,C104762,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
C110166,C110166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111224,C111224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144125,C144125,,,,,0,0,0,0,0,0,0,0,0,0
C106738,C106738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120480,C120480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119650,C119650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106311,C106311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143192,C143192,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C144030,C144030,,,,,0,0,0,0,0,0,0,0,0,0
C143771,C143771,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C153314,C153314,,,,,,,,,,,,,,
C150283,C150283,,,,,,,,,,,,0,0,-1
C154035,C154035,,,,,,,,,,,,,,
C147050,C147050,,,,,,,0,0,0,0,0,0,0,0
C153164,C153164,,,,,,,,,,,,,,
C154071,C154071,,,,,,,,,,,,,,
C152457,C152457,,,,,,,,,,,,,,
C112289,C112289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152637,C152637,,,,,,,,,,,,,,
C153762,C153762,,,,,,,,,,,,,,
C110791,C110791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108952,C108952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113315,C113315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151151,C151151,,,,,,,,,,,,,0,0
C104274,C104274,,,,,,,,,,,,,,
C114170,C114170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120778,C120778,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C152393,C152393,,,,,,,,,,,,,,
C106857,C106857,-1,0,0,0,0,0,0,0,-1,-1,0,-1,0,0
C152584,C152584,,,,,,,,,,,,,,
C148782,C148782,,,,,,,,,0,0,0,-1,-1,-1
C113573,C113573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153224,C153224,,,,,,,,,,,,,,
C103322,C103322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106327,C106327,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,0,0
C151459,C151459,,,,,,,,,,,,,,0
C120046,C120046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115995,C115995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152189,C152189,,,,,,,,,,,,,,
C144288,C144288,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
C113843,C113843,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
C118124,C118124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114280,C114280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104413,C104413,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,0
C146874,C146874,,,,,,,0,0,0,0,0,0,0,0
C110395,C110395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149640,C149640,,,,,,,,,,,0,0,0,-1
C109783,C109783,0,0,0,0,0,0,,,,,,,,
C120623,C120623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120712,C120712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150308,C150308,,,,,,,,,,,,0,0,0
C111376,C111376,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0
C151392,C151392,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C144934,C144934,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C114054,C114054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103952,C103952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109048,C109048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147969,C147969,,,,,,,,0,0,0,0,0,0,0
C146183,C146183,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1
C112660,C112660,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C113179,C113179,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0
C108784,C108784,,,,,,,,,,,,0,0,0
C151320,C151320,,,,,,,,,,,,,0,0
C118884,C118884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101409,C101409,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1
C120556,C120556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152966,C152966,,,,,,,,,,,,,,
C105772,C105772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117282,C117282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115675,C115675,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1
C108432,C108432,0,0,0,0,0,0,-1,-1,-1,-1,,,,
C144696,C144696,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
C118064,C118064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109306,C109306,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
C110725,C110725,0,0,0,0,0,0,0,0,HEALTH5,HEALTH5,HEALTH5,HEALTH5,HEALTH5,HEALTH5
C120593,C120593,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C107125,C107125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113656,C113656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119734,C119734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106590,C106590,0,0,,,,,,,,,,,,
C117730,C117730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100409,C100409,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C107102,C107102,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C100765,C100765,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C143569,C143569,,,,0,0,0,0,0,0,0,0,0,0,0
C149761,C149761,,,,,,,,,,,0,0,0,0
C117420,C117420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119531,C119531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108326,C108326,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH6
C100678,C100678,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C102755,C102755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119405,C119405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146623,C146623,,,,,,0,0,-1,-1,-1,-1,-1,-1,-1
C147889,C147889,,,,,,,,0,0,0,0,0,0,-1
C111771,C111771,-1,0,,,,,,,,,,,,
C111190,C111190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108437,C108437,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C151374,C151374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C108464,C108464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112965,C112965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148124,C148124,,,,,,,,0,0,0,-1,-1,-1,-1
C148854,C148854,,,,,,,,,0,0,0,0,0,0
C147451,C147451,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0
C107989,C107989,0,0,0,0,0,0,0,0,0,0,,,,
C145321,C145321,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
C118782,C118782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108105,C108105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103495,C103495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143945,C143945,,,,,0,0,0,0,0,0,0,0,0,0
C147549,C147549,,,,,,,0,0,0,0,0,0,0,0
C116349,C116349,,,,,,,,0,0,0,0,0,0,0
C152160,C152160,,,,,,,,,,,,,,
C151697,C151697,,,,,,,,,,,,,,0
C116381,C116381,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1
C109121,C109121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105918,C105918,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C118774,C118774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144725,C144725,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
C120565,C120565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104911,C104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113010,C113010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147777,C147777,,,,,,,,0,0,0,0,0,0,0
C116166,C116166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116633,C116633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102825,C102825,,,,,,,,0,0,0,0,0,0,0
C112687,C112687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115292,C115292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146193,C146193,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
C146579,C146579,,,,,,0,0,0,0,0,0,0,0,0
C111663,C111663,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH9
C106730,C106730,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0
C112484,C112484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150832,C150832,,,,,,,,,,,,,0,0
C144767,C144767,0,-1,-1,0,-1,0,-1,-1,0,0,0,0,-1,0
C119901,C119901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101984,C101984,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0
C116074,C116074,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
C102934,C102934,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0
C147789,C147789,,,,,,,,0,0,0,0,0,0,0
C112950,C112950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113540,C113540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120167,C120167,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C115067,C115067,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C148648,C148648,,,,,,,,,0,0,0,0,0,0
C109708,C109708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C116077,C116077,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
C153440,C153440,,,,,,,,,,,,,,
C101760,C101760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106865,C106865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101124,C101124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114261,C114261,,,,,,,,,,,-1,0,0,0
C107556,C107556,,,,,,,,,,,0,0,-1,-1
C152250,C152250,,,,,,,,,,,,,,
C110183,C110183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153139,C153139,,,,,,,,,,,,,,
C108751,C108751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153316,C153316,,,,,,,,,,,,,,
C117688,C117688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144957,C144957,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
C106069,C106069,0,0,0,0,0,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0,-1,0
C145839,C145839,,,,,,0,0,0,-1,-1,-1,-1,-1,-1
C110594,C110594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153612,C153612,,,,,,,,,,,,,,
C103805,C103805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112540,C112540,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C153311,C153311,,,,,,,,,,,,,,
C146626,C146626,,,,,,0,0,0,0,0,0,0,0,0
C153542,C153542,,,,,,,,,,,,,,
C119745,C119745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150802,C150802,,,,,,,,,,,,,0,0
C152659,C152659,,,,,,,,,,,,,,
C144920,C144920,,,,,0,0,-1,-1,-1,-1,0,0,0,0
C149329,C149329,,,,,,,,,,,0,0,0,0
C150773,C150773,,,,,,,,,,,,,0,0
C153388,C153388,,,,,,,,,,,,,,
C105726,C105726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152988,C152988,,,,,,,,,,,,,,
C101006,C101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118978,C118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115504,C115504,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1
C113781,C113781,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C114552,C114552,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1
C147795,C147795,,,,,,,,0,0,0,-1,-1,-1,-1
C107120,C107120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119362,C119362,,,,,,,,,,,,,,
C107315,C107315,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0
C107948,C107948,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
C112174,C112174,0,0,0,0,0,0,0,0,,,,0,HEALTH7,HEALTH7
C107307,C107307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115633,C115633,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
C115866,C115866,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
C113507,C113507,HEALTH0,HEALTH0,HEALTH0,HEALTH0,0,0,0,0,0,0,0,0,0,0
C152607,C152607,,,,,,,,,,,,,,
C110912,C110912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120072,C120072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143752,C143752,,,,0,0,0,0,0,-1,0,-1,-1,-1,-1
C152440,C152440,,,,,,,,,,,,,,
C144690,C144690,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0
C146668,C146668,,,,,,0,0,-1,-1,-1,-1,-1,-1,-1
C105018,C105018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147079,C147079,,,,,,,0,0,0,0,0,0,0,0
C114212,C114212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116942,C116942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147601,C147601,,,,,,,,0,0,0,0,0,0,0
C111557,C111557,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
C152784,C152784,,,,,,,,,,,,,,
C108162,C108162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115439,C115439,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C153712,C153712,,,,,,,,,,,,,,
C154069,C154069,,,,,,,,,,,,,,
C154023,C154023,,,,,,,,,,,,,,
C150371,C150371,,,,,,,,,,,,0,0,0
C109366,C109366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143714,C143714,,,,0,0,0,0,0,0,0,0,-1,-1,-1
C152239,C152239,,,,,,,,,,,,,,
C154091,C154091,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C153414,C153414,,,,,,,,,,,,,,
C153225,C153225,,,,,,,,,,,,,,
C153745,C153745,,,,,,,,,,,,,,
C148828,C148828,,,,,,,,,0,0,0,0,0,0
C150176,C150176,,,,,,,,,,,,0,0,0
C150963,C150963,,,,,,,,,,,,,0,0
C151671,C151671,,,,,,,,,,,,,,0
C153357,C153357,,,,,,,,,,,,,,
C151000,C151000,,,,,,,,,,,,,0,0
C146095,C146095,,,,,,0,0,0,0,0,0,0,0,0
C110745,C110745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152581,C152581,,,,,,,,,,,,,,
C150333,C150333,,,,,,,,,,,,0,0,0
C115790,C115790,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1
C144086,C144086,,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C150857,C150857,,,,,,,,,,,,,0,0
C113838,C113838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150367,C150367,,,,,,,,,,,,0,0,0
C106576,C106576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152253,C152253,,,,,,,,,,,,,,
C147467,C147467,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
C113018,C113018,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C108546,C108546,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C143518,C143518,,,0,0,0,0,0,0,0,0,0,0,0,0
C144223,C144223,,,,,0,0,0,0,-1,-1,-1,-1,-1,-1
C107000,C107000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111171,C111171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101073,C101073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102033,C102033,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C149072,C149072,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
C100348,C100348,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C152557,C152557,,,,,,,,,,,,,,
C148402,C148402,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1
C100326,C100326,,0,0,0,0,0,0,0,0,0,0,0,0,0
C118957,C118957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115965,C115965,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1
C117433,C117433,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C149281,C149281,,,,,,,,,,,0,0,0,0
C103422,C103422,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0
C148246,C148246,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1
C105483,C105483,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0
C150407,C150407,,,,,,,,,,,,0,0,-1
C116640,C116640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116374,C116374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117268,C117268,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0
C147009,C147009,,,,,,,0,0,0,0,0,0,0,0
C104002,C104002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115527,C115527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106550,C106550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150550,C150550,,,,,,,,,,,,0,0,-1
C111222,C111222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105867,C105867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153395,C153395,,,,,,,,,,,,,,
C143477,C143477,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C147660,C147660,,,,,,,,0,0,0,0,0,0,0
C154014,C154014,,,,,,,,,,,,,,
C115236,C115236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110520,C110520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146520,C146520,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
C115821,C115821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149200,C149200,,,,,,,,,,,0,0,0,0
C113798,C113798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101737,C101737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149356,C149356,,,,,,,,,,,0,0,-1,-1
C102778,C102778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150853,C150853,,,,,,,,,,,,,0,0
C103574,C103574,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
C107645,C107645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114207,C114207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150246,C150246,,,,,,,,,,,,0,0,0
C114250,C114250,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1
C150244,C150244,,,,,,,,,,,,0,0,0
C114634,C114634,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C151080,C151080,,,,,,,,,,,,,0,0
C106159,C106159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153142,C153142,,,,,,,,,,,,,,
C147773,C147773,,,,,,,,0,0,0,0,0,0,0
C150910,C150910,,,,,,,,,,,,,0,0
C117315,C117315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107007,C107007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111525,C111525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102181,C102181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144211,C144211,,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C105081,C105081,0,0,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1
C101705,C101705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152164,C152164,,,,,,,,,,,,,,
C120350,C120350,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C115246,C115246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116498,C116498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148568,C148568,,,,,,,,,0,0,0,0,0,0
C147636,C147636,,,,,,,,0,0,0,0,0,0,0
C147015,C147015,,,,,,,0,0,0,0,0,0,0,0
C105391,C105391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144076,C144076,,,,,0,0,0,0,0,0,0,0,0,0
C107265,C107265,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C113443,C113443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149452,C149452,,,,,,,,,,,0,0,0,-1
C143834,C143834,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118672,C118672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110216,C110216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149856,C149856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C114769,C114769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114303,C114303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146585,C146585,,,,,,0,0,0,0,0,0,0,0,-1
C118666,C118666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105833,C105833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119953,C119953,0,0,0,0,,,,,,,,,,
C116632,C116632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108121,C108121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119720,C119720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115138,C115138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150688,C150688,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C143419,C143419,,,0,0,0,0,0,0,0,0,0,0,0,0
C145224,C145224,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0
C109147,C109147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118176,C118176,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C101731,C101731,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C114262,C114262,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0
C148941,C148941,,,,,,,,,0,0,0,0,0,0
C148032,C148032,,,,,,,,0,0,0,0,0,0,0
C151509,C151509,,,,,,,,,,,,,,0
C104476,C104476,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
C152604,C152604,,,,,,,,,,,,,,
C145679,C145679,,,,,,0,0,0,0,0,0,0,0,0
C152149,C152149,,,,,,,,,,,,,,
C152601,C152601,,,,,,,,,,,,,,
C153235,C153235,,,,,,,,,,,,,,
C107430,C107430,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C108154,C108154,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
C100777,C100777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150047,C150047,,,,,,,,,,,,0,0,0
C152936,C152936,,,,,,,,,,,,,,
C153970,C153970,,,,,,,,,,,,,,
C143487,C143487,,,0,0,0,0,0,0,0,0,0,0,0,0
C144009,C144009,,,,,0,0,0,0,0,0,0,0,0,0
C114703,C114703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110597,C110597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143527,C143527,,,,0,0,0,0,0,0,0,-1,-1,-1,0
C107001,C107001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105464,C105464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
